Candidate,FolderName,Variant,SuccessRate,MeanDist_m,AvgTime_s,MaxPhysErr_m,AvgSteps
G,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4,combined_5/dpcc-c-dt2p0,0.0,0.4274458885192871,0.5895051956176758,0.6900352239608765,300.0
G,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4,combined_5/dpcc-c-dt4p0,0.0,0.3433142304420471,0.43480175733566284,0.3399117588996887,300.0
G,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4,combined_5/dpcc-r,0.0,0.282818078994751,1.1555445194244385,0.40121087431907654,300.0
G,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4,combined_5/dpcc-t,0.0,0.20467638969421387,0.7070916891098022,0.3109760582447052,300.0
G,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4,combined_5/gradient,0.0,0.20823827385902405,0.30355963110923767,0.31094780564308167,300.0
G,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4,combined_5/model_free,0.0,0.2424948662519455,0.3875029683113098,0.6114365458488464,300.0
G,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4,combined_5/post_processing,0.0,0.16634991765022278,0.29004591703414917,0.3591473698616028,300.0
G,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4,dynamics_only/diffuser,0.0,0.22378134727478027,0.2939910590648651,1.459074854850769,400.0
G,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4,dynamics_only/dpcc-c,0.0,0.45240265130996704,0.37011635303497314,0.8972684741020203,400.0
G,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4,dynamics_only/dpcc-c-dt0p25,0.0,0.25496041774749756,0.3703930675983429,1.4156484603881836,400.0
G,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4,dynamics_only/dpcc-c-dt0p5,0.0,0.22044911980628967,0.3699216842651367,1.410363793373108,400.0
G,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4,dynamics_only/dpcc-c-dt2p0,0.0,0.25891968607902527,0.37136518955230713,0.6612766981124878,400.0
G,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4,dynamics_only/dpcc-c-dt4p0,0.0,0.4448015093803406,0.3739539086818695,1.6918944120407104,400.0
G,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4,dynamics_only/dpcc-r,0.0,0.39724934101104736,0.371221661567688,1.3797446489334106,400.0
G,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4,dynamics_only/dpcc-t,0.0,0.3180125057697296,0.3713213801383972,1.5195963382720947,400.0
G,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4,dynamics_only/gradient,0.0,0.27652108669281006,0.2972376346588135,1.2771793603897095,400.0
G,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4,dynamics_only/model_free,0.0,0.22104540467262268,0.28977829217910767,1.5318478345870972,400.0
G,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4,dynamics_only/post_processing,0.0,0.22103643417358398,0.28938302397727966,1.5321153402328491,400.0
H,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualGaussianDiffusion_VFalse_mpc4,diffuser,0.0,0.32085639238357544,0.2019815444946289,0.0,400.0
H,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualGaussianDiffusion_VFalse_mpc4,dpcc-c,0.0,0.30528053641319275,0.35949376225471497,0.0,400.0
H,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualGaussianDiffusion_VFalse_mpc4,dpcc-r,0.0,0.30528053641319275,0.3586611747741699,0.0,400.0
H,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualGaussianDiffusion_VFalse_mpc4,dpcc-t,0.0,0.37095823884010315,0.36015889048576355,0.0,400.0
H,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualGaussianDiffusion_VFalse_mpc4,gradient,0.0,0.30528053641319275,0.3609212636947632,0.0,400.0
H,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualGaussianDiffusion_VFalse_mpc4,model_free,0.0,0.30528053641319275,0.36099696159362793,0.0,400.0
H,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualGaussianDiffusion_VFalse_mpc4,post_processing,0.0,0.30528053641319275,0.3595982789993286,0.0,400.0
I,H8_K100_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualGaussianDiffusion_VTrue_mpc4,diffuser,0.0,0.36011362075805664,1.4270341396331787,1.1242966651916504,400.0
I,H8_K100_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualGaussianDiffusion_VTrue_mpc4,dpcc-c,0.0,0.4755541980266571,1.4394241571426392,0.9779186248779297,400.0
I,H8_K100_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualGaussianDiffusion_VTrue_mpc4,dpcc-r,0.0,0.4755541980266571,1.4384937286376953,0.9779186248779297,400.0
I,H8_K100_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualGaussianDiffusion_VTrue_mpc4,dpcc-t,0.0,0.37864816188812256,1.438493251800537,1.0708999633789062,400.0
I,H8_K100_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualGaussianDiffusion_VTrue_mpc4,gradient,0.0,0.4755541980266571,1.4379991292953491,0.9762166738510132,400.0
I,H8_K100_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualGaussianDiffusion_VTrue_mpc4,model_free,0.0,0.4755541980266571,1.4386652708053589,0.9798974990844727,400.0
I,H8_K100_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualGaussianDiffusion_VTrue_mpc4,post_processing,0.0,0.4755541980266571,1.442009449005127,0.9762166738510132,400.0
K,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualGaussianDiffusion_VTrue_mpc4,diffuser,0.0,0.22089701890945435,0.28696534037590027,0.9826987385749817,400.0
K,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualGaussianDiffusion_VTrue_mpc4,dpcc-c,0.0,0.21911393105983734,0.28827980160713196,1.031197428703308,400.0
K,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualGaussianDiffusion_VTrue_mpc4,dpcc-r,0.0,0.21911393105983734,0.28821757435798645,1.031197428703308,400.0
K,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualGaussianDiffusion_VTrue_mpc4,dpcc-t,0.0,0.2749578058719635,0.2883340120315552,0.05142854526638985,400.0
K,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualGaussianDiffusion_VTrue_mpc4,gradient,0.0,0.21911393105983734,0.28839051723480225,1.031197428703308,400.0
K,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualGaussianDiffusion_VTrue_mpc4,model_free,0.0,0.21911393105983734,0.28893721103668213,1.031197428703308,400.0
K,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualGaussianDiffusion_VTrue_mpc4,post_processing,0.0,0.21911393105983734,0.28763169050216675,1.031197428703308,400.0
