scene,engine,geo,variant,split,K,metric,mean,std,min,max,n,mask,n_candidates,candidates,n_seeds
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,2,budget_ms,30.3,0.0,30.3,30.3,5,proj_valid,1,58,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,2,collision_free_completed,0.0,0.0,0.0,0.0,5,proj_valid,1,58,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,2,constraint_collision_free,0.0,0.0,0.0,0.0,5,proj_valid,1,58,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,2,constraint_n_violations,23.2,2.04939015319192,21.0,25.0,5,proj_valid,1,58,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,2,constraint_total_violations,9.753096021552803,0.8078204887301034,8.725038017556072,10.456506657879798,5,proj_valid,1,58,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,2,diagnostics_found,1.0,0.0,1.0,1.0,5,proj_valid,1,58,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,2,divergence_aborted,1.0,0.0,1.0,1.0,5,proj_valid,1,58,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,2,divergence_step,69.2,7.496665925596526,63.0,82.0,5,proj_valid,1,58,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,2,fm_ms,20.96008115939557,0.38597062775668384,20.274958631489426,21.202279973242963,5,proj_valid,1,58,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,2,fm_ms_p95,23.373071253299713,1.0671094201710392,21.526565868407488,24.08145722001791,5,proj_valid,1,58,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,2,goal_crossed_line,0.0,0.0,0.0,0.0,5,proj_valid,1,58,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,2,goal_dist,6.574900332848839,0.05358638357389915,6.513879895271436,6.655790080393256,5,proj_valid,1,58,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,2,goal_reached,0.0,0.0,0.0,0.0,5,proj_valid,1,58,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,2,max_episode_length,871.0,0.0,871.0,871.0,5,proj_valid,1,58,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,2,n_fm_steps,871.0,0.0,871.0,871.0,5,proj_valid,1,58,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,2,n_proj_steps,70.2,7.496665925596526,64.0,83.0,5,proj_valid,1,58,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,2,n_steps,871.0,0.0,871.0,871.0,5,proj_valid,1,58,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,2,n_success,0.0,0.0,0.0,0.0,5,proj_valid,1,58,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,2,n_success_and_constraints,0.0,0.0,0.0,0.0,5,proj_valid,1,58,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,2,n_success_relaxed_and_constraints,0.0,0.0,0.0,0.0,5,proj_valid,1,58,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,2,n_violations,23.2,2.04939015319192,21.0,25.0,5,proj_valid,1,58,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,2,over_budget_frac,0.06819747416762342,0.007151509300756575,0.06199770378874857,0.08036739380022963,5,proj_valid,1,58,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,2,over_budget_steps,59.4,6.2289646009589745,54.0,70.0,5,proj_valid,1,58,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,2,phys_contact_frac,0.0,0.0,0.0,0.0,5,proj_valid,1,58,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,2,phys_final_z,0.16712843812259698,0.05696260618603366,0.09795289699478134,0.23006684511497902,5,proj_valid,1,58,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,2,phys_min_z,-0.012768457676797513,0.007164854125299252,-0.020306418705303312,-0.0036253067032125316,5,proj_valid,1,58,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,2,phys_safe,0.0,0.0,0.0,0.0,5,proj_valid,1,58,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,2,proj_ms,16.701915923160918,0.872198793067594,15.593117910874895,18.005201825872064,5,proj_valid,1,58,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,2,projection_backstop_hits,0.0,0.0,0.0,0.0,5,proj_valid,1,58,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,2,projection_cb_skipped_steps,0.0,0.0,0.0,0.0,5,proj_valid,1,58,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,2,projection_cb_tripped,0.0,0.0,0.0,0.0,5,proj_valid,1,58,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,2,projection_cb_trips,0.0,0.0,0.0,0.0,5,proj_valid,1,58,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,2,success_relaxed,0.0,0.0,0.0,0.0,5,proj_valid,1,58,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,2,success_relaxed_and_constraints,0.0,0.0,0.0,0.0,5,proj_valid,1,58,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,2,success_strict,0.0,0.0,0.0,0.0,5,proj_valid,1,58,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,2,success_strict_and_constraints,0.0,0.0,0.0,0.0,5,proj_valid,1,58,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,2,total_ms_p95,59.34063402935861,4.484773235448734,54.18995674699545,65.13695335015653,5,proj_valid,1,58,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,2,total_violations,9.753096021552803,0.8078204887301034,8.725038017556072,10.456506657879798,5,proj_valid,1,58,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,2,track_err_mean,1.023783722593206,0.09800499814698856,0.8865760299236992,1.1594788818567057,5,proj_valid,1,58,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,avg_time,0.09644444215437971,0.0026567839596706505,0.09391199370346417,0.10019091461250124,5,all,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,avg_time_ms,96.4444421543797,2.656783959670652,93.91199370346418,100.19091461250123,5,all,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,budget_ms,30.3,0.0,30.3,30.3,5,all,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,collision_free_completed,0.0,0.0,0.0,0.0,5,all,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,constraint_collision_free,0.0,0.0,0.0,0.0,5,all,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,constraint_n_violations,27.6,2.073644135332772,25.0,30.0,5,all,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,constraint_total_violations,10.808380909934172,0.8281838759568679,9.864361912710592,11.67541405111551,5,all,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,diagnostics_found,1.0,0.0,1.0,1.0,5,all,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,divergence_aborted,1.0,0.0,1.0,1.0,5,all,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,divergence_step,83.0,6.2048368229954285,76.0,93.0,5,all,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,fm_ms,48.73938737733554,1.5497338549278932,46.63733331622874,50.16902435038771,5,all,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,fm_ms_p95,54.595822878181934,1.2207679277198469,52.489581890404224,55.63864465802909,5,all,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,goal_crossed_line,0.0,0.0,0.0,0.0,5,all,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,goal_dist,6.4432785258574885,0.050218307775354167,6.387201383569661,6.522011905598646,5,all,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,goal_reached,0.0,0.0,0.0,0.0,5,all,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,max_episode_length,871.0,0.0,871.0,871.0,5,all,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,n_fm_steps,871.0,0.0,871.0,871.0,5,all,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,n_proj_steps,84.0,6.2048368229954285,77.0,94.0,5,all,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,n_steps,871.0,0.0,871.0,871.0,5,all,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,n_success,0.0,0.0,0.0,0.0,5,all,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,n_success_and_constraints,0.0,0.0,0.0,0.0,5,all,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,n_success_relaxed_and_constraints,0.0,0.0,0.0,0.0,5,all,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,n_violations,27.6,2.073644135332772,25.0,30.0,5,all,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,over_budget_frac,0.09644087256027555,0.0071238080631405515,0.08840413318025259,0.1079219288174512,5,all,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,over_budget_steps,84.0,6.2048368229954285,77.0,94.0,5,all,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,phys_contact_frac,0.0,0.0,0.0,0.0,5,all,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,phys_final_z,0.3021835701182911,0.07380911722241279,0.17030782346254233,0.3407697864091491,5,all,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,phys_min_z,-0.011296441287218321,0.0069037788121405624,-0.01843150002942447,-0.0006921172668677214,5,all,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,phys_safe,0.0,0.0,0.0,0.0,5,all,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,proj_ms,47.70505477704417,1.8168565824366476,45.232758143699016,50.30964717189682,5,all,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,projection_backstop_hits,0.0,0.0,0.0,0.0,5,all,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,projection_cb_skipped_steps,0.0,0.0,0.0,0.0,5,all,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,projection_cb_tripped,0.0,0.0,0.0,0.0,5,all,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,projection_cb_trips,0.0,0.0,0.0,0.0,5,all,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,success_relaxed,0.0,0.0,0.0,0.0,5,all,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,success_relaxed_and_constraints,0.0,0.0,0.0,0.0,5,all,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,success_strict,0.0,0.0,0.0,0.0,5,all,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,success_strict_and_constraints,0.0,0.0,0.0,0.0,5,all,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,total_ms_p95,167.40761205554008,9.603037406194503,155.62974959611896,182.22624128684402,5,all,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,total_violations,10.808380909934172,0.8281838759568679,9.864361912710592,11.67541405111551,5,all,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,track_err_mean,0.8297027908628607,0.11712952788135486,0.6471912259496825,0.9380245488195502,5,all,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,avg_time,0.09644444215437971,0.0026567839596706505,0.09391199370346417,0.10019091461250124,5,proj_valid,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,avg_time_ms,96.4444421543797,2.656783959670652,93.91199370346418,100.19091461250123,5,proj_valid,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,budget_ms,30.3,0.0,30.3,30.3,5,proj_valid,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,collision_free_completed,0.0,0.0,0.0,0.0,5,proj_valid,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,constraint_collision_free,0.0,0.0,0.0,0.0,5,proj_valid,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,constraint_n_violations,27.6,2.073644135332772,25.0,30.0,5,proj_valid,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,constraint_total_violations,10.808380909934172,0.8281838759568679,9.864361912710592,11.67541405111551,5,proj_valid,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,diagnostics_found,1.0,0.0,1.0,1.0,5,proj_valid,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,divergence_aborted,1.0,0.0,1.0,1.0,5,proj_valid,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,divergence_step,83.0,6.2048368229954285,76.0,93.0,5,proj_valid,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,fm_ms,48.73938737733554,1.5497338549278932,46.63733331622874,50.16902435038771,5,proj_valid,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,fm_ms_p95,54.595822878181934,1.2207679277198469,52.489581890404224,55.63864465802909,5,proj_valid,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,goal_crossed_line,0.0,0.0,0.0,0.0,5,proj_valid,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,goal_dist,6.4432785258574885,0.050218307775354167,6.387201383569661,6.522011905598646,5,proj_valid,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,goal_reached,0.0,0.0,0.0,0.0,5,proj_valid,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,max_episode_length,871.0,0.0,871.0,871.0,5,proj_valid,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,n_fm_steps,871.0,0.0,871.0,871.0,5,proj_valid,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,n_proj_steps,84.0,6.2048368229954285,77.0,94.0,5,proj_valid,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,n_steps,871.0,0.0,871.0,871.0,5,proj_valid,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,n_success,0.0,0.0,0.0,0.0,5,proj_valid,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,n_success_and_constraints,0.0,0.0,0.0,0.0,5,proj_valid,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,n_success_relaxed_and_constraints,0.0,0.0,0.0,0.0,5,proj_valid,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,n_violations,27.6,2.073644135332772,25.0,30.0,5,proj_valid,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,over_budget_frac,0.09644087256027555,0.0071238080631405515,0.08840413318025259,0.1079219288174512,5,proj_valid,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,over_budget_steps,84.0,6.2048368229954285,77.0,94.0,5,proj_valid,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,phys_contact_frac,0.0,0.0,0.0,0.0,5,proj_valid,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,phys_final_z,0.3021835701182911,0.07380911722241279,0.17030782346254233,0.3407697864091491,5,proj_valid,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,phys_min_z,-0.011296441287218321,0.0069037788121405624,-0.01843150002942447,-0.0006921172668677214,5,proj_valid,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,phys_safe,0.0,0.0,0.0,0.0,5,proj_valid,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,proj_ms,47.70505477704417,1.8168565824366476,45.232758143699016,50.30964717189682,5,proj_valid,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,projection_backstop_hits,0.0,0.0,0.0,0.0,5,proj_valid,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,projection_cb_skipped_steps,0.0,0.0,0.0,0.0,5,proj_valid,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,projection_cb_tripped,0.0,0.0,0.0,0.0,5,proj_valid,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,projection_cb_trips,0.0,0.0,0.0,0.0,5,proj_valid,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,success_relaxed,0.0,0.0,0.0,0.0,5,proj_valid,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,success_relaxed_and_constraints,0.0,0.0,0.0,0.0,5,proj_valid,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,success_strict,0.0,0.0,0.0,0.0,5,proj_valid,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,success_strict_and_constraints,0.0,0.0,0.0,0.0,5,proj_valid,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,total_ms_p95,167.40761205554008,9.603037406194503,155.62974959611896,182.22624128684402,5,proj_valid,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,total_violations,10.808380909934172,0.8281838759568679,9.864361912710592,11.67541405111551,5,proj_valid,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,5,track_err_mean,0.8297027908628607,0.11712952788135486,0.6471912259496825,0.9380245488195502,5,proj_valid,1,59,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,10,avg_time,0.16252733913993572,0.01063913233191881,0.144597837994634,0.17123521311829487,5,all,1,55,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,10,avg_time_ms,162.52733913993572,10.639132331918807,144.597837994634,171.23521311829487,5,all,1,55,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,10,budget_ms,30.3,0.0,30.3,30.3,5,all,1,55,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,10,collision_free_completed,0.0,0.0,0.0,0.0,5,all,1,55,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,10,constraint_collision_free,0.0,0.0,0.0,0.0,5,all,1,55,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,10,constraint_n_violations,27.0,0.9999999999999997,26.0,28.0,5,all,1,55,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,10,constraint_total_violations,9.931387419056437,1.4450936651956476,7.556137094497679,10.94809627628885,5,all,1,55,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,10,diagnostics_found,1.0,0.0,1.0,1.0,5,all,1,55,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,10,divergence_aborted,1.0,0.0,1.0,1.0,5,all,1,55,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,10,divergence_step,96.4,7.73304597167248,89.0,107.0,5,all,1,55,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,10,fm_ms,96.51130249594392,0.6223577638078693,95.87443607307753,97.30710093345907,5,all,1,55,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,10,fm_ms_p95,104.71674656495452,0.8676471831876356,103.61740384250879,105.89151112362742,5,all,1,55,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,10,goal_crossed_line,0.0,0.0,0.0,0.0,5,all,1,55,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,10,goal_dist,6.456633080304378,0.08125066686592372,6.392740570719409,6.597285007343626,5,all,1,55,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,10,goal_reached,0.0,0.0,0.0,0.0,5,all,1,55,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,10,max_episode_length,871.0,0.0,871.0,871.0,5,all,1,55,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,10,n_fm_steps,871.0,0.0,871.0,871.0,5,all,1,55,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,10,n_proj_steps,97.4,7.73304597167248,90.0,108.0,5,all,1,55,1
s_curve,fm,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,test,10,n_steps,871.0,0.0,871.0,871.0,5,all,1,55,1
