Candidate_Letter,Folder_Name,Full_Path,Latest_Snapshot,First_Snapshot,Snapshot_Count,Snapshot_By_Seed,Accuracy,Accuracy_Std,Time_ms,Time_Std,Robustness_Score,Missing_Seeds
151,H8_K5_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbunet_tslogit_normal_dp0.5/H8_K5_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260811_212930,20260810_230033,27,6:20260811_212930 | 7:20260811_180055 | 8:20260811_180708 | 9:20260811_181313 | 10:20260811_181937,0.7083333333333334,,0.1879745639981667,,4.945078273909814,
152,H8_K5_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE_msg20trials,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbunet_tslogit_normal_dp0.5/H8_K5_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE_msg20trials,20260814_112051,20260813_204536,15,6:20260814_071423 | 7:20260814_081655 | 8:20260814_091803 | 9:20260814_101741 | 10:20260814_112051,0.7183333333333333,,0.19197592271708563,,25.269099828745965,
153,H8_K5_Meuler_T0.5_A0_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbunet_tslogit_normal_dp0.5/H8_K5_Meuler_T0.5_A0_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260811_224853,20260811_223816,3,6:20260811_224853,0.6458333333333334,,0.17394246104314892,,3.5278147769990142,"[7, 8, 9, 10]"
154,H8_K10_Meuler_T0.1_Dmodels.diffusion.FlowMatchingODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_ode_selectable/H8_Dmodels.diffusion.FlowMatchingODE_a1.5_b1.0_aw1/H8_K10_Meuler_T0.1_Dmodels.diffusion.FlowMatchingODE,20260803_220344,20260803_144906,3,6:20260803_220344,,,,,0.0,"[7, 8, 9, 10]"
155,H8_K1_Meuler_T0.5_Dmodels.diffusion.FlowMatchingODE_msg20trials,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_ode_selectable/H8_Dmodels.diffusion.FlowMatchingODE_a1.5_b1.0_aw1/H8_K1_Meuler_T0.5_Dmodels.diffusion.FlowMatchingODE_msg20trials,20260818_155110,20260818_155110,1,6:20260818_155110,,,,,0.0,"[7, 8, 9, 10]"
156,H8_K5_Meuler_T0.5_Dmodels.diffusion.FlowMatchingODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_ode_selectable/H8_Dmodels.diffusion.FlowMatchingODE_a1.5_b1.0_aw1/H8_K5_Meuler_T0.5_Dmodels.diffusion.FlowMatchingODE,20260716_084355,20260715_160738,2,6:20260716_084355,,,,,0.0,"[7, 8, 9, 10]"
157,H8_K10_Meuler_T0.05_Dmodels.diffusion.FlowMatchingODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_ode_selectable/H8_Dmodels.diffusion.FlowMatchingODE_a1.5_b1.0_aw10/H8_K10_Meuler_T0.05_Dmodels.diffusion.FlowMatchingODE,20260803_231042,20260803_230125,3,6:20260803_231042,0.6666666666666666,,0.09387530292997691,,1.1147375342751278,"[7, 8, 9, 10]"
158,H8_K10_Meuler_T0.1_Dmodels.diffusion.FlowMatchingODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_ode_selectable/H8_Dmodels.diffusion.FlowMatchingODE_a1.5_b1.0_aw10/H8_K10_Meuler_T0.1_Dmodels.diffusion.FlowMatchingODE,20260803_221426,20260803_220507,3,6:20260803_221426,0.6666666666666666,,0.09415227907446216,,1.1147343704807267,"[7, 8, 9, 10]"
159,H8_K1_Meuler_T0.5_Dmodels.diffusion.FlowMatchingODE_msg20trials,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_ode_selectable/H8_Dmodels.diffusion.FlowMatchingODE_a1.5_b1.0_aw10/H8_K1_Meuler_T0.5_Dmodels.diffusion.FlowMatchingODE_msg20trials,20260819_012337,20260818_202134,15,6:20260818_235821 | 7:20260819_001935 | 8:20260819_004026 | 9:20260819_010250 | 10:20260819_012337,0.6644444444444444,,0.020432224460193948,,1.4477645227500782,
160,H8_K20_Meuler_T0.05_Dmodels.diffusion.FlowMatchingODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_ode_selectable/H8_Dmodels.diffusion.FlowMatchingODE_a1.5_b1.0_aw10/H8_K20_Meuler_T0.05_Dmodels.diffusion.FlowMatchingODE,20260804_081544,20260804_080203,3,6:20260804_081544,0.611111111111111,,0.17855297133387338,,0.9386060930348551,"[7, 8, 9, 10]"
161,H8_K20_Meuler_T0.1_Dmodels.diffusion.FlowMatchingODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_ode_selectable/H8_Dmodels.diffusion.FlowMatchingODE_a1.5_b1.0_aw10/H8_K20_Meuler_T0.1_Dmodels.diffusion.FlowMatchingODE,20260804_084816,20260804_083504,3,6:20260804_084816,0.6944444444444443,,0.18968738496934814,,1.027297157752894,"[7, 8, 9, 10]"
162,H8_K20_Meuler_T0.5_Dmodels.diffusion.FlowMatchingODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_ode_selectable/H8_Dmodels.diffusion.FlowMatchingODE_a1.5_b1.0_aw10/H8_K20_Meuler_T0.5_Dmodels.diffusion.FlowMatchingODE,20260703_011554,20260702_210037,17,6:20260703_001705 | 7:20260703_003046 | 8:20260703_004533 | 9:20260703_010023 | 10:20260703_011554,0.6777777777777777,,0.5251500647330564,,2.231446526375333,
163,H8_K2_Meuler_T0.5_Dmodels.diffusion.FlowMatchingODE_msg20trials,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_ode_selectable/H8_Dmodels.diffusion.FlowMatchingODE_a1.5_b1.0_aw10/H8_K2_Meuler_T0.5_Dmodels.diffusion.FlowMatchingODE_msg20trials,20260819_072031,20260819_014746,15,6:20260819_054827 | 7:20260819_061143 | 8:20260819_063544 | 9:20260819_065810 | 10:20260819_072031,0.6911111111111111,,0.028226035733612154,,1.64190914570132,
164,H8_K5_Meuler_T0.5_Dmodels.diffusion.FlowMatchingODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_ode_selectable/H8_Dmodels.diffusion.FlowMatchingODE_a1.5_b1.0_aw10/H8_K5_Meuler_T0.5_Dmodels.diffusion.FlowMatchingODE,20260716_134138,20260716_133326,3,6:20260716_134138,0.7222222222222222,,0.11112404904204988,,1.3088817645321729,"[7, 8, 9, 10]"
165,H8_K5_Meuler_T0.5_Dmodels.diffusion.FlowMatchingODE_msg20trials,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_ode_selectable/H8_Dmodels.diffusion.FlowMatchingODE_a1.5_b1.0_aw10/H8_K5_Meuler_T0.5_Dmodels.diffusion.FlowMatchingODE_msg20trials,20260819_173831,20260819_074822,15,6:20260819_144217 | 7:20260819_152522 | 8:20260819_160943 | 9:20260819_165219 | 10:20260819_173831,0.7122222222222222,,0.10557953375138866,,1.9712381874534823,
166,H8_K10_Dmodels.diffusion.GaussianDiffusion,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_ode_selectable/H8_Dmodels.diffusion.GaussianDiffusion_a1.5_b1.0_aw1/H8_K10_Dmodels.diffusion.GaussianDiffusion,,,0,,0.7055555555555556,,0.18355172235159142,,2.323974764364599,
167,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_ode_selectable/H8_Dmodels.diffusion.GaussianDiffusion_a1.5_b1.0_aw1/H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion,20260508_194433,20260508_093507,20,6:20260508_194433 | 7:20260508_194433 | 8:20260508_194433 | 9:20260508_194433 | 10:20260508_194433,0.7944444444444443,,0.8990273001022899,,1.7082914932769022,
168,H8_K1_Meuler_T0.5_Dmodels.diffusion.GaussianDiffusion,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_ode_selectable/H8_Dmodels.diffusion.GaussianDiffusion_a1.5_b1.0_aw1/H8_K1_Meuler_T0.5_Dmodels.diffusion.GaussianDiffusion,20260520_210946,20260520_195920,25,6:20260520_210946 | 7:20260520_210946 | 8:20260520_210946 | 9:20260520_210946 | 10:20260520_210946,0.6833333333333332,,0.018548036005825972,,1.4598089866036768,
169,H8_K20_Meuler_Dmodels.diffusion.GaussianDiffusion,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_ode_selectable/H8_Dmodels.diffusion.GaussianDiffusion_a1.5_b1.0_aw1/H8_K20_Meuler_Dmodels.diffusion.GaussianDiffusion,20260507_185238,20260507_111108,20,6:20260507_185238 | 7:20260507_185238 | 8:20260507_185238 | 9:20260507_185238 | 10:20260507_185238,0.6944444444444445,,0.49301990236978027,,2.888529208032919,
170,H8_K5_Mmidpoint_Dmodels.diffusion.GaussianDiffusion,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_ode_selectable/H8_Dmodels.diffusion.GaussianDiffusion_a1.5_b1.0_aw1/H8_K5_Mmidpoint_Dmodels.diffusion.GaussianDiffusion,,,0,,0.6777777777777777,,0.1503797588533413,,2.2035084806674634,
171,H8_K10_Meuler_Dmodels.diffusion.GaussianDiffusion,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_ode_selectable/H8_Dmodels.diffusion.GaussianDiffusion_a1.5_b1.0_aw10/H8_K10_Meuler_Dmodels.diffusion.GaussianDiffusion,20260507_033255,20260507_010136,20,6:20260507_033255 | 7:20260507_033255 | 8:20260507_033255 | 9:20260507_033255 | 10:20260507_033255,0.6833333333333332,,0.18497272888690708,,2.049428120359858,
172,H8_K100_Meuler_T0.5_Dfm_visual_avoiding.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/fm_visual_avoiding/H8_K100_Meuler_T0.5_Dfm_visual_avoiding.models.visual_gaussian_diffusion.VisualFlowMatching/H8_K100_Meuler_T0.5_Dfm_visual_avoiding.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4,20260603_151443,20260603_151443,1,6:20260603_151443,,,,,0.0,"[7, 8, 9, 10]"
